Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Cilium Assembly R-HSA-5617833,1/181,0.9999770422268481,0.9999999999810132,0.13616480291314728,3.1260765405639156e-06,PRKAR2B,down in tumor,1
gs_ind_0,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,6/159,0.8965382558393304,0.9999999999810132,0.6975081627808327,0.07617787579410312,MPC1;LDLR;GSTZ1;PDK4;LDHD;ETFDH,down in tumor,6
gs_ind_0,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,11/364,0.994375569988763,0.9999999999810132,0.5328013066343477,0.003005162767411115,SEC24B;S100A8;SOCS3;SPSB4;FGA;MRC1;TLR4;FGG;HERC5;FGB;FBXO15,down in tumor,11
gs_ind_0,Clathrin-mediated Endocytosis R-HSA-8856828,5/134,0.8862763428758654,0.9999999999810132,0.6998342211235168,0.08448852041957912,AGTR1;CHRM2;LDLR;SYT9;CD4,down in tumor,5
gs_ind_0,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,3/64,0.715275306390003,0.9999999999810132,0.9393522421517422,0.31476544477601964,P3H2;COL25A1;COL6A6,down in tumor,3
gs_ind_0,Collagen Degradation R-HSA-1442490,1/35,0.8723553677415807,0.9999999999810132,0.7174344204335753,0.09797170106335613,COL25A1,down in tumor,1
gs_ind_0,Collagen Formation R-HSA-1474290,3/86,0.8753965767597518,0.9999999999810132,0.6911254963255848,0.09197378175469278,P3H2;COL25A1;COL6A6,down in tumor,3
gs_ind_0,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,2/57,0.8441902852945915,0.9999999999810132,0.7431270095025554,0.12586888602599772,MYC;NCOR1,down in tumor,2
gs_ind_0,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,2/43,0.7124442233633168,0.9999999999810132,0.9944900682523663,0.3371854904161805,IGFBP3;STEAP3,down in tumor,2
gs_ind_0,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,2/59,0.8577316736134064,0.9999999999810132,0.7172100730103388,0.11006590019531723,JUN;FOS,down in tumor,2
gs_ind_0,Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876,1/21,0.7090778885331219,0.9999999999810132,1.2082023200239935,0.41536775670970993,ACSL1,down in tumor,1
gs_ind_0,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,2/44,0.7243211909253714,0.9999999999810132,0.9710435980664596,0.3131813221798708,S100A12;SAA2,down in tumor,2
gs_ind_0,TCF Dependent Signaling In Response To WNT R-HSA-201681,4/174,0.9908456867182714,0.9999999999810132,0.43369460655422304,0.0039884600850196615,SFRP1;RSPO3;SOX6;MYC,down in tumor,4
