Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,MAPK1/MAPK3 Signaling R-HSA-5684996,17/250,0.8402698590446965,0.9999999999999991,0.8228904223881762,0.14320941243925647,DUSP9;RASGRF2;FGF13;NRG2;ACTN2;MPP3;SPRED3;MAPK12;PDGFA;PEA15;ARTN;VWF;EGF;GPRIN1;CDK1;PDGFRB;IL3RA,up in tumor,17
gs_ind_0,MAPK Family Signaling Cascades R-HSA-5683057,21/288,0.7689113836424302,0.9999999999999991,0.8829194628287015,0.23201318085204173,IGF2BP1;ACTN2;MMP10;PEA15;EGF;CDK1;HSPB1;GPRIN1;FGF13;NRG2;ETV4;SPRED3;ARTN;IL3RA;DUSP9;RASGRF2;MPP3;MAPK12;PDGFA;VWF;PDGFRB,up in tumor,21
gs_ind_0,MAP2K And MAPK Activation R-HSA-5674135,1/36,0.9564100731145911,0.9999999999999991,0.4644441807135282,0.020699585637170816,VWF,up in tumor,1
gs_ind_0,MAP Kinase Activation R-HSA-450294,1/62,0.9954785588745558,0.9999999999999991,0.2677490569415072,0.001213356729647175,IRAK1,up in tumor,1
gs_ind_0,Lysosome Vesicle Biogenesis R-HSA-432720,2/33,0.7734265402044909,0.9999999999999991,0.873015873015873,0.22429924011007363,DNAJC6;CLVS1,up in tumor,2
gs_ind_0,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496,1/14,0.7040980600123732,0.9999999999999991,1.2226450424330284,0.42894990458726534,VWF,up in tumor,1
gs_ind_0,Defective ST3GAL3 Causes MCT12 And EIEE15 R-HSA-3656243,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,ACAN,up in tumor,1
gs_ind_0,Defective LFNG Causes SCDO3 R-HSA-5083630,1/5,0.3526123355149352,0.9999999999999991,3.669566005255051,3.8251043223768133,NOTCH3,up in tumor,1
gs_ind_0,Defective GALNT3 Causes HFTC R-HSA-5083625,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,MUC13,up in tumor,1
gs_ind_0,Defective GALNT12 Causes CRCS1 R-HSA-5083636,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,MUC13,up in tumor,1
gs_ind_0,Defective Factor VIII Causes Hemophilia A R-HSA-9662001,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,VWF,up in tumor,1
gs_ind_0,"Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253",2/13,0.2957450661395827,0.9999999999999991,2.393669224675125,2.916105386860802,GPC2;GPC3,up in tumor,2
gs_ind_0,Defective C1GALT1C1 Causes TNPS R-HSA-5083632,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,MUC13,up in tumor,1
gs_ind_0,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,5/45,0.31961915397577506,0.9999999999999991,1.4956028397415848,1.705922192179605,AKR1C3;AKR1B10;GPC2;GPC3;LPL,up in tumor,5
gs_ind_0,Metabolism Of Carbohydrates R-HSA-71387,18/263,0.8386801091952499,0.9999999999999991,0.8273493528226876,0.1455521973028598,HMMR;CSPG4;B4GALNT2;ACAN;B3GNT4;PYGB;FUT2;ABCC5;B3GALT1;CHST6;GPC2;BCAN;GPC3;PFKFB4;IDUA;SLC26A2;CEMIP;CSPG5,up in tumor,18
gs_ind_0,Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,1/18,0.791078642475556,0.9999999999999991,0.9429969323962257,0.2209987756615743,MMP12,up in tumor,1
gs_ind_0,Metabolism Of Amino Acids And Derivatives R-HSA-71291,13/347,0.9998089262508125,0.9999999999999991,0.4399268769975401,8.406650946362071e-05,CHGA;SLC6A7;NQO1;AMT;BCAT1;TYRP1;SLC6A11;OAZ3;CKMT1A;SLC6A8;PSPH;DIO2;BCAT2,up in tumor,13
gs_ind_0,Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,3/29,0.4389588673318041,0.9999999999999991,1.453980233602875,1.1971339951522952,CYP27B1;CYP17A1;CYP19A1,up in tumor,3
gs_ind_0,Membrane Trafficking R-HSA-199991,32/575,0.9957777761214747,0.9999999999999991,0.6517559037754608,0.0027576852275826218,KIF5A;CENPE;AVPR2;BICD1;DNM3;KIFC1;EGF;KIF15;TBC1D16;VPS45;CLVS1;RAB6B;RACGAP1;MPZ;KIF20A;PRKAA2;CHML;KIF4A;KIF11;KIF23;COL7A1;GJA5;KIF21B;KIF18B;PAFAH1B3;KIFC2;KIF2C;AKR1B10;SORT1;DNAJC6;KIF18A;DYNC1I1,up in tumor,32
gs_ind_0,Melanin Biosynthesis R-HSA-5662702,1/4,0.29378797489011954,0.9999999999999991,4.718246417893061,5.779365626136818,TYRP1,up in tumor,1
gs_ind_0,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,1/177,0.999999805964023,0.9999999999999991,0.09276369132824153,1.799949521887554e-08,BOP1,up in tumor,1
gs_ind_0,Macroautophagy R-HSA-1632852,2/111,0.9993015220124067,0.9999999999999991,0.25017292487050813,0.0001748013356656534,PRKAA2;DYNC1I1,up in tumor,2
gs_ind_0,MTOR Signaling R-HSA-165159,1/41,0.9718013369064569,0.9999999999999991,0.407004721492354,0.011641914746196887,PRKAA2,up in tumor,1
gs_ind_0,MET Receptor Recycling R-HSA-8875656,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,PIGU,up in tumor,1
gs_ind_0,Mineralocorticoid Biosynthesis R-HSA-193993,1/4,0.29378797489011954,0.9999999999999991,4.718246417893061,5.779365626136818,CHGA,up in tumor,1
gs_ind_0,Metallothioneins Bind Metals R-HSA-5661231,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,MT3,up in tumor,1
gs_ind_0,Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,1/4,0.29378797489011954,0.9999999999999991,4.718246417893061,5.779365626136818,LCN2,up in tumor,1
gs_ind_0,Metal Ion SLC Transporters R-HSA-425410,2/24,0.6055522033077709,0.9999999999999991,1.222766143897501,0.6133572333885875,SLC30A3;SLC39A10,up in tumor,2
gs_ind_0,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,1/113,0.9999473523328731,0.9999999999999991,0.14599981879133822,7.686752206871071e-06,MTHFD1L,up in tumor,1
gs_ind_0,Metabolism Of Vitamins And Cofactors R-HSA-196854,6/173,0.9969293783512111,0.9999999999999991,0.4249195559406565,0.0013067745208788718,AKR1C3;MTHFD1L;AKR1B10;GPC2;GPC3;LPL,up in tumor,6
gs_ind_0,Metabolism Of Steroids R-HSA-8957322,13/144,0.42301844650729964,0.9999999999999991,1.1304572620453257,0.9725770266941451,FABP6;AKR1B15;DAND5;CHGA;CYP19A1;AKR1C3;LIN9;PKMYT1;SQLE;CYP17A1;OSBPL3;CYP27B1;SLC51B,up in tumor,13
gs_ind_0,Metabolism Of RNA R-HSA-8953854,9/645,0.9999999999999991,0.9999999999999991,0.1598762942046524,1.4199867433420054e-16,APOBEC3B;BOP1;IGF2BP1;LIN9;IGF2BP3;COLEC12;DDX39A;HSPB1;SMG5,up in tumor,9
gs_ind_0,Metabolism Of Proteins R-HSA-392499,85/1735,0.9999999967979992,0.9999999999999991,0.5489941984386113,1.7578798520351554e-09,SCG2;FBXL18;CDKN2A;PAX6;B3GNT4;H2BC9;FBXO32;GPAA1;B3GNT5;SPARCL1;CCNE1;ASB16;CDK1;ADAMTS16;H2BC17;LY6H;CD109;GCNT3;MUC13;COL7A1;CCNE2;UBD;CUL7;PSCA;CLSPN;DYNC1I1;PIGU;KIF5A;INHA;BLM;H2BC15;THY1;CDCA8;RAB6B;GNG4;MPZ;TUBA3C;ODAM;MMP1;FBXW10;LYPD1;SEMA5B;CCNF;TOP2A;LAMC1;PRND;CDC25A;KCTD7;B3GNTL1;AURKB;SPSB2;FOXK1;INCENP;B4GALNT2;CHGA;CBX2;EEF1A2;CDC20;CBX8;AURKA;CCT3;VASH2;CHML;MMP12;TMEM132A;H2BC18;DTL;OTUB2;STC2;UBE2C;ADRA2C;ADAMTS18;H2BC11;CCNA2;MATN3;BIRC5;CRHR2;NSMCE2;RAB3B;STX1A;UBE2T;GPC3;NTM;UBE2S;H2AX,up in tumor,85
gs_ind_0,Metabolism Of Porphyrins R-HSA-189445,1/28,0.9125126678546813,0.9999999999999991,0.5997924337146952,0.054912983244147735,FLVCR1,up in tumor,1
gs_ind_0,Metabolism Of Polyamines R-HSA-351202,2/55,0.949971669343269,0.9999999999999991,0.5134595197730779,0.026352342790450192,OAZ3;NQO1,up in tumor,2
gs_ind_0,Metabolism Of Nucleotides R-HSA-15869,7/91,0.6422154223321324,0.9999999999999991,0.9764281783958317,0.4323931380595268,NUDT1;RRM2;UCK2;TK1;TYMS;DTYMK;NT5M,up in tumor,7
gs_ind_0,Metabolism Of Non-Coding RNA R-HSA-194441,1/52,0.9891875534835124,0.9999999999999991,0.31989750275111695,0.0034777099815757233,LIN9,up in tumor,1
gs_ind_0,Metabolism Of Lipids R-HSA-556833,26/681,0.9999994014255001,0.9999999999999991,0.4366778844627954,2.6138432451901615e-07,FABP6;PLA2G4C;AKR1C3;B4GALNT1;CHGA;CYP19A1;DAND5;CERS1;LIN9;CYP17A1;CPNE7;SLC51B;AKR1B15;PRKAA2;SQLE;ACLY;ESYT3;OSBPL3;ACBD7;FABP4;CYP27B1;THEM5;PKMYT1;ACSL4;ELOVL3;INPP5J,up in tumor,26
gs_ind_0,Metabolism Of Folate And Pterines R-HSA-196757,1/15,0.728756555011342,0.9999999999999991,1.138268457508131,0.36016583603262753,MTHFD1L,up in tumor,1
gs_ind_0,Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d) R-HSA-3656244,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,ACAN,up in tumor,1
gs_ind_0,Defective B3GALTL Causes PpS R-HSA-5083635,3/35,0.5667991667971974,0.9999999999999991,1.1852014652014653,0.6728984177134733,SEMA5B;ADAMTS16;ADAMTS18,up in tumor,3
gs_ind_0,Dectin-2 Family R-HSA-5621480,1/15,0.728756555011342,0.9999999999999991,1.138268457508131,0.36016583603262753,MUC13,up in tumor,1
gs_ind_0,Death Receptor Signaling R-HSA-73887,8/136,0.8879328638571921,0.9999999999999991,0.7265074503267315,0.08635205264742801,ECT2;RASGRF2;ARHGEF37;LINGO1;ARHGEF11;IRAK1;FGD1;ARHGEF39,up in tumor,8
gs_ind_0,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,2/40,0.8572217137429041,0.9999999999999991,0.7140384771605875,0.1100038286109952,BCL9;LEF1,up in tumor,2
gs_ind_0,Mucopolysaccharidoses R-HSA-2206281,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,IDUA,up in tumor,1
gs_ind_0,Mitotic Prophase R-HSA-68875,9/97,0.41876454330690255,0.9999999999999991,1.1819631650140126,1.028835660118685,CCNB1;H2BC15;H2BC17;H2BC9;CCNB2;PLK1;CDK1;H2BC11;H2AX,up in tumor,9
gs_ind_0,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,2/35,0.8009765919655488,0.9999999999999991,0.8208143400484659,0.18215803703989147,ACBD7;THEM5,up in tumor,2
gs_ind_0,Mitochondrial Biogenesis R-HSA-1592230,3/89,0.9821269831065021,0.9999999999999991,0.4441178089733003,0.00800951736584588,PRKAA2;LIN9;MAPK12,up in tumor,3
gs_ind_0,Miscellaneous Substrates R-HSA-211958,1/11,0.6158482926650748,0.9999999999999991,1.5722051799790315,0.7621337307476526,CYP2W1,up in tumor,1
gs_ind_0,DNA Damage Bypass R-HSA-73893,4/48,0.5747472647228273,0.9999999999999991,1.1128551195024732,0.6163268468095736,DTL;POLD1;PCLAF;RFC4,up in tumor,4
gs_ind_0,DCC Mediated Attractive Signaling R-HSA-418885,1/14,0.7040980600123732,0.9999999999999991,1.2226450424330284,0.42894990458726534,DCC,up in tumor,1
gs_ind_0,DAP12 Signaling R-HSA-2424491,1/26,0.8958721205461695,0.9999999999999991,0.6468989335337288,0.07113145339620591,TREM2,up in tumor,1
gs_ind_0,DAP12 Interactions R-HSA-2172127,1/36,0.9564100731145911,0.9999999999999991,0.4644441807135282,0.020699585637170816,TREM2,up in tumor,1
gs_ind_0,DAG And IP3 Signaling R-HSA-1489509,3/36,0.5863112982383067,0.9999999999999991,1.1497654584221748,0.6138648427303114,KPNA2;PDE1C;ADCY6,up in tumor,3
gs_ind_0,Cytosolic Sulfonation Of Small Molecules R-HSA-156584,1/20,0.8244545323893016,0.9999999999999991,0.8461956635373324,0.16334392799155045,SLC26A2,up in tumor,1
gs_ind_0,Cytoprotection By HMOX1 R-HSA-9707564,2/57,0.9566992490620331,0.9999999999999991,0.4949074720627617,0.021907673745370063,LIN9;BRIP1,up in tumor,2
gs_ind_0,Cytokine Signaling In Immune System R-HSA-1280215,21/631,0.9999999266521223,0.9999999999999991,0.38022591278980394,2.7888764757428703e-08,PTPN5;GBP2;KPNA7;TRIM31;TNFRSF4;BIRC5;TRIM17;CRLF2;CCL20;MMP1;FGF13;LRRC14;STX1A;IL3RA;KPNA2;BOLA2B;LCN2;IRAK1;TRIM45;PTPN14;TNFSF4,up in tumor,21
gs_ind_0,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,3/56,0.8560141708110565,0.9999999999999991,0.7192345349354695,0.11181820518070074,CYP27B1;CYP19A1;CYP2W1,up in tumor,3
gs_ind_0,Cyclin E Associated Events During G1/S Transition R-HSA-69202,6/81,0.6765070039411817,0.9999999999999991,0.9470198675496688,0.3701071813633574,CCNA2;E2F1;LIN9;CCNE1;CDC25A;CCNE2,up in tumor,6
gs_ind_0,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,6/83,0.6993261469472253,0.9999999999999991,0.9224892077475624,0.32991724583226734,CCNA2;E2F1;LIN9;CCNE1;CDC25A;CCNE2,up in tumor,6
gs_ind_0,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,1/11,0.6158482926650748,0.9999999999999991,1.5722051799790315,0.7621337307476526,HES5,up in tumor,1
gs_ind_0,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,2/21,0.5317992271399721,0.9999999999999991,1.411093212833762,0.8910901995419729,JAG2;DLL4,up in tumor,2
gs_ind_0,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,3/47,0.7619984468567498,0.9999999999999991,0.8650829320492242,0.23513885055841321,HEY1;HDAC11;HES5,up in tumor,3
gs_ind_0,NOD1/2 Signaling Pathway R-HSA-168638,2/32,0.758438700006941,0.9999999999999991,0.9016839280061704,0.2493095655805873,IRAK1;MAPK12,up in tumor,2
gs_ind_0,NF-kB Is Activated And Signals Survival R-HSA-209560,1/13,0.6771992126442967,0.9999999999999991,1.3205218809459092,0.5147259484962772,IRAK1,up in tumor,1
gs_ind_0,NCAM Signaling For Neurite Out-Growth R-HSA-375165,5/52,0.4382442259841908,0.9999999999999991,1.274756627335159,1.0516473589800772,COL9A1;CACNB4;COL4A1;ARTN;COL4A2,up in tumor,5
gs_ind_0,N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576,1/24,0.8760684975403318,0.9999999999999991,0.7020235609815341,0.09288543766655402,CHGA,up in tumor,1
gs_ind_0,Myogenesis R-HSA-525793,2/24,0.6055522033077709,0.9999999999999991,1.222766143897501,0.6133572333885875,CTNNA2;MAPK12,up in tumor,2
gs_ind_0,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,2/111,0.9993015220124067,0.9999999999999991,0.25017292487050813,0.0001748013356656534,LRRC14;IRAK1,up in tumor,2
gs_ind_0,MyD88-independent TLR4 Cascade R-HSA-166166,2/105,0.9988783351742638,0.9999999999999991,0.2647545323521722,0.0002971325191114391,LRRC14;IRAK1,up in tumor,2
gs_ind_0,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,2/99,0.998203838385027,0.9999999999999991,0.28113079921619494,0.0005054103857077202,LRRC14;IRAK1,up in tumor,2
gs_ind_0,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,2/95,0.9975457367112783,0.9999999999999991,0.2932159587201261,0.0007205136904106753,LRRC14;IRAK1,up in tumor,2
gs_ind_0,Muscle Contraction R-HSA-397014,15/160,0.3549100711288557,0.9999999999999991,1.1735136351100908,1.2156320279970532,SCN4A;ATP1A2;ACTG2;FGF13;KCNK9;ACTN2;NEB;MMP12;MYBPC1;KCNE5;SCN4B;KCNJ11;NANOS1;TPM2;FGF12,up in tumor,15
gs_ind_0,Negative Regulation Of MAPK Pathway R-HSA-5675221,2/40,0.8572217137429041,0.9999999999999991,0.7140384771605875,0.1100038286109952,DUSP9;MAPK12,up in tumor,2
gs_ind_0,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/24,0.8760684975403318,0.9999999999999991,0.7020235609815341,0.09288543766655402,FGF13,up in tumor,1
gs_ind_0,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/22,0.8525009420281894,0.9999999999999991,0.7674039330707915,0.12246306003587147,FGF13,up in tumor,1
gs_ind_0,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,1/25,0.8864008022311243,0.9999999999999991,0.6733362548607374,0.081194964645368,FGF13,up in tumor,1
gs_ind_0,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,1/25,0.8864008022311243,0.9999999999999991,0.6733362548607374,0.081194964645368,FGF13,up in tumor,1
gs_ind_0,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,5/63,0.6110146018504665,0.9999999999999991,1.0344953632886076,0.5096280251627732,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Neddylation R-HSA-8951664,11/225,0.983241879607858,0.9999999999999991,0.5872819901242967,0.009925139883233515,DTL;FBXL18;FBXW10;KCTD7;FBXO32;CCNF;SPSB2;BIRC5;ASB16;UBD;CUL7,up in tumor,11
gs_ind_0,Nectin/Necl Trans Heterodimerization R-HSA-420597,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,NECTIN1,up in tumor,1
gs_ind_0,NS1 Mediated Effects On Host Pathways R-HSA-168276,2/42,0.8753379467202286,0.9999999999999991,0.6787101669705241,0.09036702967824593,KPNA2;KPNA7,up in tumor,2
gs_ind_0,NRAGE Signals Death Thru JNK R-HSA-193648,6/55,0.30742554797356214,0.9999999999999991,1.4463055190773915,1.7059496723324794,ECT2;RASGRF2;ARHGEF37;ARHGEF11;FGD1;ARHGEF39,up in tumor,6
gs_ind_0,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.9817599475831408,0.9999999999999991,0.3621893192428664,0.006667345087208834,FABP6,up in tumor,1
gs_ind_0,NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,FABP6,up in tumor,1
gs_ind_0,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,2/19,0.47763982379420106,0.9999999999999991,1.5725164147791288,1.1619297641412656,HEY1;HES5,up in tumor,2
gs_ind_0,NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700,1/11,0.6158482926650748,0.9999999999999991,1.5722051799790315,0.7621337307476526,DLL4,up in tumor,1
gs_ind_0,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,2/30,0.7258785948166073,0.9999999999999991,0.9650554179847225,0.3091772197080454,CCT3;TUBA3C,up in tumor,2
gs_ind_0,Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,2/31,0.7425996695796196,0.9999999999999991,0.9322955799449625,0.2774494698553401,CCT3;GNG4,up in tumor,2
gs_ind_0,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,5/57,0.5201891617652027,0.9999999999999991,1.153065857233659,0.753600905188317,HES5;HEY1;HDAC11;DLL4;JAG2,up in tumor,5
gs_ind_0,Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232,2/15,0.35887913002680827,0.9999999999999991,2.0388501092879663,2.089351676905928,JAG2;DLL4,up in tumor,2
gs_ind_0,Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,2/18,0.4491566500256084,0.9999999999999991,1.6679028522923003,1.3349620320176863,PIGU;EGF,up in tumor,2
gs_ind_0,Constitutive Signaling By EGFRvIII R-HSA-5637810,2/14,0.3275141968593042,0.9999999999999991,2.2020669023660595,2.45799965221651,PIGU;EGF,up in tumor,2
gs_ind_0,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,6/65,0.4593078621724339,0.9999999999999991,1.202633465487585,0.9356904112711951,FGF13;NRG2;PDGFA;PIGU;EGF;PDGFRB,up in tumor,6
gs_ind_0,NoRC Negatively Regulates rRNA Expression R-HSA-427413,5/60,0.5668222172101409,0.9999999999999991,1.0905760023166724,0.6191304380337476,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,1/18,0.791078642475556,0.9999999999999991,0.9429969323962257,0.2209987756615743,NANOS1,up in tumor,1
gs_ind_0,Neutrophil Degranulation R-HSA-6798695,8/431,0.9999999986689795,0.9999999999999991,0.217208637821313,2.8910915339076976e-10,PYGB;MMP12;LCN2;S100P;ACLY;CHRNB4;SLC2A5;DSN1,up in tumor,8
gs_ind_0,Neurotransmitter Release Cycle R-HSA-112310,4/44,0.5045771995042019,0.9999999999999991,1.2230087424751188,0.8365800869225124,GAD1;SLC6A11;SYN3;STX1A,up in tumor,4
gs_ind_0,Neurotoxicity Of Clostridium Toxins R-HSA-168799,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,STX1A,up in tumor,1
gs_ind_0,Neurexins And Neuroligins R-HSA-6794361,3/53,0.8290373455357063,0.9999999999999991,0.7620744931636021,0.14288140461377585,STX1A;MPP3;GPRIN1,up in tumor,3
gs_ind_0,Nervous System Development R-HSA-9675108,38/516,0.8099977258168201,0.9999999999999991,0.8827809396272738,0.18602298855292762,ENAH;DCC;EPHA10;CACNB4;DNM3;RGMA;LHX4;COL4A2;GAP43;MPZ;PLXNA1;EFNA3;TREM2;DCX;GPRIN1;ITGA2;SCN4B;PLXNC1;KIF4A;ARTN;EFNA4;LAMC1;SCN4A;SEMA7A;DRP2;ARHGAP39;KCNQ3;COL9A1;ROBO1;UNC5A;MPP3;TRPC6;ARHGEF11;NRCAM;MAPK12;COL4A1;POU3F2;PIGU,up in tumor,38
gs_ind_0,Nephrin Family Interactions R-HSA-373753,2/19,0.47763982379420106,0.9999999999999991,1.5725164147791288,1.1619297641412656,ACTN2;NPHS1,up in tumor,2
gs_ind_0,Negative Regulation Of PI3K/AKT Network R-HSA-199418,7/99,0.7273704941388817,0.9999999999999991,0.8916265597476396,0.2838219519117371,FGF13;PDGFRB;NRG2;IRAK1;PDGFA;EGF;PIGU,up in tumor,7
gs_ind_0,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,1/53,0.9900901440646909,0.9999999999999991,0.3137886848134198,0.0031251110635575636,TACC3,up in tumor,1
gs_ind_0,Nucleotide Salvage R-HSA-8956321,2/22,0.5574007657469213,0.9999999999999991,1.3421930656619594,0.7844726416236258,TK1;UCK2,up in tumor,2
gs_ind_0,Nucleotide Excision Repair R-HSA-5696398,2/106,0.9989632833048319,0.9999999999999991,0.26220798367714476,0.00027197639989393725,POLD1;RFC4,up in tumor,2
gs_ind_0,Nucleotide Catabolism R-HSA-8956319,2/32,0.758438700006941,0.9999999999999991,0.9016839280061704,0.2493095655805873,NUDT1;NT5M,up in tumor,2
gs_ind_0,Nuclear Signaling By ERBB4 R-HSA-1251985,2/31,0.7425996695796196,0.9999999999999991,0.9322955799449625,0.2774494698553401,NRG2;STMN1,up in tumor,2
gs_ind_0,Nuclear Receptor Transcription Pathway R-HSA-383280,1/51,0.9882028036151593,0.9999999999999991,0.32624825407248526,0.00387169748138303,NR2C2AP,up in tumor,1
gs_ind_0,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,3/36,0.5863112982383067,0.9999999999999991,1.1497654584221748,0.6138648427303114,CDK1;CCNB1;CCNB2,up in tumor,3
gs_ind_0,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,5/76,0.7691123680137062,0.9999999999999991,0.8458604865578442,0.2220537706032887,MAFG;CDKN2A;NQO1;SLC7A11;BRIP1,up in tumor,5
gs_ind_0,Nuclear Envelope Breakdown R-HSA-2980766,4/53,0.6539466980419961,0.9999999999999991,1.0001980050986312,0.42481353090433727,CDK1;CCNB1;CCNB2;PLK1,up in tumor,4
gs_ind_0,Nuclear Envelope (NE) Reassembly R-HSA-2995410,4/71,0.8528909110161602,0.9999999999999991,0.7328251202468463,0.11660979202718073,CDK1;CCNB1;CCNB2;TUBA3C,up in tumor,4
gs_ind_0,Notch-HLH Transcription Pathway R-HSA-350054,2/28,0.6896745133025075,0.9999999999999991,1.0379924158845655,0.3856510442452748,NOTCH3;HDAC11,up in tumor,2
gs_ind_0,Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,1/17,0.7720829762283368,0.9999999999999991,1.0001976821764809,0.2587143856868406,STX1A,up in tumor,1
gs_ind_0,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,1/111,0.999937294367771,0.9999999999999991,0.1486571085247196,9.321930247195219e-06,SMG5,up in tumor,1
gs_ind_0,Noncanonical Activation Of NOTCH3 R-HSA-9017802,1/8,0.5012973966380778,0.9999999999999991,2.2014134275618376,1.5201986960119265,NOTCH3,up in tumor,1
gs_ind_0,Clathrin-mediated Endocytosis R-HSA-8856828,4/134,0.9967532372665958,0.9999999999999991,0.3778645662194767,0.001228832536949558,DNAJC6;AVPR2;EGF;DNM3,up in tumor,4
gs_ind_0,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,14/364,0.9998047412988594,0.9999999999999991,0.45082872108321265,8.803682577343182e-05,FBXL18;FBXW10;KCTD7;UBE2C;CTSV;CDC20;FBXO32;TRAIP;SPSB2;CCNF;ASB16;UBE2S;TRIM71;CUL7,up in tumor,14
gs_ind_0,Class B/2 (Secretin Family Receptors) R-HSA-373080,8/76,0.29788439017558793,0.9999999999999991,1.3669272363350295,1.6554169837635824,WNT6;FZD10;WNT3A;GNG4;GLP1R;ADM2;CRHR2;GHRHR,up in tumor,8
gs_ind_0,Circadian Clock R-HSA-400253,2/65,0.975901638171391,0.9999999999999991,0.4323856104878378,0.010547388967686054,LIN9;ELOVL3,up in tumor,2
gs_ind_0,Cilium Assembly R-HSA-5617833,9/181,0.9699204260115989,0.9999999999999991,0.6038726473509082,0.018443023008599978,CEP131;PLK4;KIF24;PLK1;RHO;CCT3;NEK2;CDK1;UNC119B,up in tumor,9
gs_ind_0,Chylomicron Remodeling R-HSA-8963901,1/9,0.5428446569018622,0.9999999999999991,1.9423276785571526,1.186630294590514,LPL,up in tumor,1
gs_ind_0,Chromatin Modifying Enzymes R-HSA-3247509,10/218,0.9889783052966984,0.9999999999999991,0.5515083153362588,0.006112302462926802,PRDM9;EZH2;H2BC15;H2BC17;H2BC9;PADI3;EHMT2;H2BC11;H2AX;H2BC18,up in tumor,10
gs_ind_0,Cholesterol Biosynthesis R-HSA-191273,1/25,0.8864008022311243,0.9999999999999991,0.6733362548607374,0.081194964645368,SQLE,up in tumor,1
